qid,question_text
1997,When did the performer of River of Dreams play at Shea Stadium?
1998,Who plays the creator of Gradgrind in the man who invented christmas?
1999,What does the acronym for the employer of Jack Crawford stand for?
2000,How many people died as a result of the fighting between Armenia and the country that is located to the southeast of Georgia?
2001,What is the pyramid building in the city where Jesse Hawkes is in?
2002,Who is the president of the country that issued Stephen Worgu a passport?
2003,Which season of American Idol featured the Part of Me composer as a guest judge?
2004,"In earth years, what is the period of revolution for the planet that contains Michelangelo guadrangle?"
2005,What is the highest point in the country where Bugabula is found?
2006,How many feet is the largest peak in north-central region of the place where police experienced violent problems with protesters?
2007,What are the spirits associated with shintoism called in the language spoken by Haruhiko Kindaichi?
2008,Where are the skyscrapers located in the city where Waris Dirie moved later in life?
2009,What is the size of the coldest of the poles in square miles?
2010,Where in Plymouth is the operator of Barnett class lifeboat based?
2011,What movement did the artist who created Catharina Brugmans participate?
2012,Was there voting process debate in the state where Bluffton Airport is?
2013,what song did the performer of I'm Losing You write for David Bowie?
2014,When did it become legal for members of the same sex to get hitched in the state where the writer died?
2015,When did the country whose cars became highly sought after as they were more fuel efficient give up trying to recapture Henderson Field?
2016,What major Russian city borders the body of water near Liebes?
2017,Who established the branch of the U.S. military in which Enrique Romero-Nieves served?
2018,Who composed the national anthem of Alana Dillette's birth country?
2019,What is the birthplace of the creator of Big Electric Chair?
2020,What two cities in the country where Ephesus is located acquired technology institutes in the 1950s?
2021,Where is Golden Boy located in the same province as West Hawk Lake?
2022,Who is the mother of the person who wrote the lyrics to Face to the Sky?
2023,What county contains the place were Shelby Grant died?
2024,Which season of American Idol featured the 2011 presenter of the Global Icon Award to Queen as a guest judge?
2025,What is the only trade union in the country where Teafuone is located?
2026,What is the official money of Kristina Lennox-Silva's country?
2027,What percentage of BYU students are members of the religion that George Durrant believes?
2028,What is the name of the chief justice of the country of Dentaa's citizenship?
2029,In which metropolitan area was Luke Sears born?
2030,Where were the Huguenots largely centered in the country where The Map and the Territory takes place?
2031,Who is President of the country where Maryam Ciroma is from?
2032,How many Americans live in the country where the Mitumba Mountains are?
2033,Who is the current Food Minister of the state Singasandra is located in?
2034,Who did Jake Marisnick's team play in the world series last year?
2035,"What is a language spoken, written or signed by Sheram an instance of?"
2036,What did the war that where the Desert Patrol Vehicle first fought inadvertently do in the early 1990s?
2037,What conflict involved the most famous Confederacy army?
2038,"The shift away from what genre of the musical style that Subliminal performs in, is Kanye credited for?"
2039,Who is the sister of the Powderfinger composer?
2040,Who was in charge of the country where Dokmir is located?
2041,Who was the first leader of the independent country where Kitona Air Base is located?
2042,Where does the Snake River in the state for whom 3M was named start?
2043,When does monsoon season end in the state where KCLV-FM located?
